pdbId	chainId	id	COUNT(SCM.id)	maxRmsd
4pyg	A	24133	19	29.399
4pyh	A	24134	3	1.412
4pys	A	24135	2	0.660
4pyu	A	24136	6	0.535
4pyz	A	24137	2	2.405
4pz2	B	24138	4	0.189
4pz4	A	24139	6	0.756
4pz6	A	24140	5	1.762
4pza	B	24141	6	1.192
4pzd	A	24142	21	1.681
4pzg	A	24143	4	0.921
4pzk	A	24144	2	0.888
4pzl	B	24145	4	1.046
4pzo	E	24146	11	1.630
4pzs	A	24147	4	7.477
4pzv	A	24148	7	1.262
4q04	B	24149	5	5.193
4q05	A	24150	2	0.061
4q0c	A	24151	4	1.237
4q0g	C	24152	3	1.115
4q0j	A	24153	20	4.256
4q0n	A	24154	8	0.993
4q0q	A	24155	5	0.375
4q0y	B	24156	3	0.328
4q0z	A	24157	10	3.267
4q11	A	24158	4	0.617
4q14	A	24159	2	0.292
4q16	D	24160	4	2.582
4q1h	A	24161	15	23.014
4q1o	A	24162	48	0.613
4q1q	A	24163	2	0.280
4q1t	B	24164	4	0.701
4q1v	A	24165	2	0.124
4q20	A	24166	2	3.877
4q24	A	24167	2	1.821
4q25	A	24168	2	0.727
4q28	A	24169	4	0.456
4q29	A	24170	4	0.386
4q2b	B	24171	6	0.830
4q2d	A	24172	2	0.689
4q2g	B	24173	4	0.704
4q2h	A	24174	2	0.245
4q2j	A	24175	4	12.025
4q2l	A	24176	2	0.235
4q2n	B	24177	6	1.150
4q2o	A	24178	6	2.230
4q2p	A	24179	3	7.990
4q2t	A	24180	7	1.928
4q2u	A	24181	16	0.751
4q2u	L	24182	20	1.358
4q2z	H	24183	2	0.947
4q2z	L	24184	2	1.226
4q31	C	24185	32	0.985
4q37	A	24186	6	3.017
4q3a	C	24187	32	2.175
4q3i	A	24188	4	0.254
4q3k	B	24189	2	0.248
4q3l	B	24190	8	0.481
4q3m	A	24191	6	0.350
4q3o	A	24192	8	0.573
4q3v	C	24193	40	0.675
4q47	A	24194	4	5.535
4q4f	A	24195	20	4.636
4q4h	A	24196	12	5.652
4q4k	A	24197	8	0.513
4q4t	A	24198	3	0.251
4q4v	3	24199	4	0.300
4q4w	4	24200	4	0.284
4q4x	1	24201	4	0.195
4q4y	2	24202	4	0.170
4q51	B	24203	2	0.595
4q52	A	24204	4	0.321
4q53	B	24205	2	0.564
4q57	B	24206	9	1.843
4q5f	D	24207	2	0.335
4q5h	A	24208	2	0.287
4q5h	C	24209	16	1.724
4q5i	B	24210	28	2.178
4q5k	A	24211	3	0.931
4q5n	A	24212	2	0.324
4q5o	A	24213	5	0.792
4q5q	A	24214	2	0.938
4q5r	A	24215	6	0.945
4q5w	B	24216	2	1.029
4q66	A	24217	4	3.346
4q69	A	24218	2	0.161
4q6f	A	24219	28	0.790
4q6i	A	24220	4	0.255
4q6i	B	24221	4	0.302
4q6i	C	24222	4	0.174
4q6j	B	24223	2	0.388
4q6k	A	24224	4	0.503
4q6l	A	24225	2	0.338
4q6r	B	24226	2	0.273
4q6u	B	24227	2	1.192
4q6w	A	24228	4	0.583
4q6z	A	24229	2	1.653
4q76	A	24230	4	0.187
4q7a	A	24231	4	4.014
4q7e	A	24232	2	1.361
4q7f	A	24233	2	0.322
4q7g	A	24234	3	1.184
4q7j	D	24235	2	1.227
4q7l	A	24236	4	4.239
4q7o	B	24237	2	0.491
4q7q	A	24238	2	0.256
4q7r	A	24239	2	0.516
4q7u	A	24240	3	0.510
4q7x	A	24241	6	0.541
4q82	A	24242	2	0.147
4q86	B	24243	18	0.688
4q88	A	24244	2	0.178
4q8g	B	24245	2	0.665
4q8h	A	24246	7	1.967
4q94	A	24247	10	16.447
4q95	A	24248	2	2.141
4q97	A	24249	2	0.009
4q9a	A	24250	2	0.191
4q9b	A	24251	2	0.652
4q9d	B	24252	2	0.394
4q9n	A	24253	8	0.319
4q9o	A	24254	12	1.870
4q9t	A	24255	2	0.812
4q9u	A	24256	3	28.094
4q9u	G	24257	8	28.143
4q9v	B	24258	2	2.389
4q9w	A	24259	12	0.982
4qa0	A	24260	101	1.465
4qa9	A	24261	2	0.243
4qae	B	24262	6	0.348
4qae	P	24263	7	2.316
4qaf	A	24264	2	1.083
4qag	A	24265	14	13.148
4qai	A	24266	10	0.407
4qam	A	24267	6	0.928
4qan	A	24268	2	5.204
4qas	A	24269	10	2.123
4qav	A	24270	2	0.159
4qaw	A	24271	8	0.977
4qay	A	24272	2	2.318
4qb0	A	24273	2	1.196
4qb2	A	24274	3	0.264
4qb5	D	24275	4	0.445
4qb9	A	24276	12	0.959
4qba	A	24277	10	1.954
4qbg	B	24278	7	2.039
4qbi	A	24279	4	0.698
4qbj	A	24280	10	1.139
4qbl	E	24281	6	0.650
4qbm	A	24282	16	0.986
4qbn	A	24283	2	0.251
4qbz	A	24284	53	1.828
4qc6	A	24285	2	0.466
4qcc	A	24286	2	0.017
4qci	A	24287	2	0.307
4qci	B	24288	2	0.502
4qci	D	24289	7	1.809
4qd2	D	24290	22	2.674
4qd9	A	24291	30	0.885
4qdc	A	24292	3	1.937
4qdg	B	24293	2	1.415
4qdh	A	24294	2	0.326
4qdk	A	24295	3	1.793
4qdq	A	24296	4	1.731
4qds	A	24297	2	0.450
4qe0	A	24298	2	1.192
4qe9	A	24299	23	0.414
4qed	A	24300	4	0.241
4qen	A	24301	3	0.527
4qes	A	24302	57	5.706
4qex	I	24303	2	0.014
4qey	A	24304	10	0.379
4qez	B	24305	3	0.300
4qf5	A	24306	4	2.580
4qfe	D	24307	12	0.473
4qfh	B	24308	2	0.289
4qfi	B	24309	4	0.660
4qfl	A	24310	16	5.160
4qft	A	24311	3	18.640
4qfu	E	24312	12	0.420
4qg5	A	24313	4	2.066
4qgk	A	24314	2	0.349
4qgl	A	24315	2	1.153
4qgp	A	24316	2	1.099
4qgr	A	24317	2	0.355
4qgy	A	24318	4	1.086
4qh0	A	24319	6	1.198
4qhb	B	24320	4	1.135
4qhf	A	24321	9	12.192
4qhk	I	24322	6	1.465
4qhl	A	24323	6	10.056
4qhm	F	24324	9	3.075
4qhr	A	24325	2	0.410
4qht	C	24326	28	2.001
4qhu	C	24327	25	4.050
4qhu	H	24328	2	0.552
4qhu	L	24329	2	0.647
4qhx	A	24330	2	0.283
4qhz	C	24331	4	0.087
4qi0	B	24332	10	0.984
4qi3	A	24333	2	0.270
4qi5	A	24334	2	0.301
4qi7	A	24335	2	10.228
4qi8	A	24336	2	0.392
4qic	D	24337	2	0.697
4qii	B	24338	59	2.760
4qik	A	24339	4	3.025
4qim	A	24340	3	3.440
4qiv	A	24341	3	0.047
4qiw	A	24342	2	0.811
4qiw	B	24343	2	0.804
4qiw	C	24344	2	0.998
4qiw	H	24345	2	1.277
4qiw	K	24346	2	0.003
4qiw	N	24347	2	0.107
4qiw	P	24348	2	0.492
4qj1	D	24349	20	1.178
4qj3	B	24350	3	0.528
4qjf	A	24351	3	0.862
4qjf	B	24352	3	0.127
4qji	B	24353	2	0.646
4qjk	A	24354	4	0.733
4qju	A	24355	6	4.083
4qjv	A	24356	4	0.990
4qjv	B	24357	4	1.200
4qjy	A	24358	6	0.602
4qk4	A	24359	5	2.371
4qkf	A	24360	9	0.635
4qkh	A	24361	11	2.297
4qko	A	24362	4	0.730
4qko	D	24363	4	0.511
4qkq	A	24364	19	1.916
4qkr	A	24365	3	0.537
4qku	B	24366	4	0.264
4qkv	A	24367	3	2.846
4qkw	A	24368	3	2.038
4ql0	A	24369	3	25.083
4ql5	A	24370	2	0.919
4ql6	B	24371	3	0.619
4qla	A	24372	2	0.529
4qlb	D	24373	4	0.975
4qlb	F	24374	4	0.589
4qlp	A	24375	2	0.998
4qlr	A	24376	2	0.426
4qlx	A	24377	6	15.188
4qmb	A	24378	4	0.932
4qmd	A	24379	2	1.672
4qmf	A	24380	2	0.372
4qmf	B	24381	2	0.364
4qmg	A	24382	5	1.352
4qmj	A	24383	3	0.761
4qmk	A	24384	2	0.695
4qn4	A	24385	36	0.319
4qn7	A	24386	4	0.177
4qn8	A	24387	3	0.771
4qn9	B	24388	2	0.058
4qnn	A	24389	4	0.207
4qnp	E	24390	2	0.253
4qnq	F	24391	12	2.507
4qns	A	24392	4	1.060
4qnu	A	24393	12	0.562
4qny	B	24394	2	0.239
4qob	A	24395	2	1.273
4qoq	A	24396	28	0.252
4qoy	C	24397	26	2.832
4qoy	E	24398	2	0.119
4qoz	C	24399	2	1.596
4qp5	A	24400	4	0.321
4qpe	A	24401	10	0.238
4qpi	B	24402	2	0.551
4qpi	C	24403	2	0.154
4qpj	B	24404	4	1.514
4qpj	D	24405	2	3.140
4qpl	A	24406	2	1.056
4qpl	D	24407	18	1.640
4qpo	A	24408	12	1.656
4qpt	A	24409	4	0.988
4qpv	A	24410	2	0.104
4qpw	A	24411	2	0.328
4qpy	B	24412	3	0.820
4qq1	A	24413	3	1.122
4qq2	A	24414	4	0.482
4qq4	A	24415	2	0.661
4qq8	C	24416	32	0.690
4qqb	A	24417	7	6.861
4qqb	X	24418	2	1.145
4qqf	A	24419	7	2.595
4qqg	E	24420	7	1.568
4qqi	A	24421	6	2.058
4qqr	A	24422	2	0.379
4qqs	B	24423	2	0.296
4qqu	A	24424	13	4.245
4qqv	C	24425	4	2.650
4qqw	A	24426	16	0.664
4qr1	A	24427	6	0.472
4qr8	A	24428	2	0.523
4qr9	A	24429	3	1.233
4qrd	A	24430	2	1.565
4qrh	B	24431	8	1.804
4qri	A	24432	2	1.091
4qrj	A	24433	2	0.082
4qrn	A	24434	16	0.566
4qrp	D	24435	3	1.060
4qrp	E	24436	3	0.627
4qry	A	24437	39	0.967
4qs4	A	24438	5	14.646
4qs8	A	24439	3	3.244
4qsc	A	24440	6	3.367
4qsh	C	24441	14	7.700
4qsz	A	24442	2	10.791
4qt0	A	24443	188	2.346
4qt3	A	24444	7	1.348
4qt4	A	24445	2	0.448
4qt5	H	24446	2	0.458
4qt5	L	24447	2	1.183
4qt8	B	24448	2	0.221
4qt8	C	24449	3	1.519
4qt9	A	24450	2	0.069
4qth	H	24451	3	0.767
4qtj	A	24452	3	1.175
4qtn	C	24453	3	0.418
4qtp	B	24454	4	1.806
4qtr	C	24455	4	0.906
4qts	A	24456	2	0.287
4qts	C	24457	2	0.510
4qtu	B	24458	4	1.686
4qtz	A	24459	2	0.209
4qu2	A	24460	2	1.117
4qu7	A	24461	4	1.386
4qur	A	24462	6	0.489
4qus	B	24463	18	2.060
4quv	A	24464	2	0.553
4quw	A	24465	4	1.213
4qux	B	24466	561	2.608
4qv2	B	24467	8	0.333
4qvb	B	24468	10	2.181
4qvg	C	24469	12	3.462
4qvh	A	24470	2	0.849
4qvi	A	24471	17	8.961
4qvx	A	24472	2	0.215
4qvz	B	24473	8	1.269
4qwn	A	24474	14	0.406
4qwo	A	24475	2	0.611
4qwp	A	24476	4	0.804
4qwq	B	24477	4	1.142
4qww	A	24478	2	0.295
4qww	C	24479	2	0.107
4qww	D	24480	2	0.280
4qx2	A	24481	5	0.175
4qxc	B	24482	14	0.830
4qxd	B	24483	2	0.329
4qxf	B	24484	2	0.291
4qxu	H	24485	6	1.099
4qxz	A	24486	2	0.733
4qy6	A	24487	5	0.288
4qy8	B	24488	4	0.342
4qyb	B	24489	5	1.795
4qyj	A	24490	8	0.161
4qyl	A	24491	72	2.283
4qys	B	24492	6	1.321
4qzv	B	24493	2	0.237
4r01	A	24494	2	0.596
4r0c	D	24495	4	2.068
4r0g	A	24496	4	5.056
4r0k	B	24497	4	0.201
4r0l	D	24498	2	0.228
4r0m	A	24499	2	0.997
4r0t	A	24500	4	0.349
4r0v	A	24501	2	0.094
4r0y	B	24502	2	0.503
4r0z	A	24503	5	3.310
4r11	B	24504	4	2.546
4r16	A	24505	2	0.510
4r1f	C	24506	10	1.482
4r1g	B	24507	16	1.247
4r1h	A	24508	2	0.632
4r1i	A	24509	2	0.683
4r1k	B	24510	2	1.365
4r1m	A	24511	16	12.599
4r1q	D	24512	18	0.698
4r1s	A	24513	3	1.208
4r1u	B	24514	2	0.225
4r1z	A	24515	2	0.734
4r21	B	24516	4	0.889
4r24	B	24517	2	0.381
4r27	A	24518	2	0.445
4r29	B	24519	4	0.692
4r2b	A	24520	2	0.194
4r2d	A	24521	17	1.054
4r2g	E	24522	4	0.618
4r2i	A	24523	2	0.274
4r2k	A	24524	4	2.115
4r2l	A	24525	4	1.637
4r2w	D	24526	18	1.135
4r2z	A	24527	2	0.232
4r30	A	24528	4	0.180
4r31	A	24529	6	0.807
4r34	A	24530	10	0.366
4r36	A	24531	4	0.456
4r38	A	24532	4	0.307
4r39	A	24533	4	1.171
4r3a	A	24534	2	0.771
4r3s	A	24535	4	0.801
4r3u	A	24536	2	0.110
4r3u	C	24537	2	0.249
4r3v	A	24538	6	2.966
4r40	A	24539	4	0.959
4r42	C	24540	6	0.385
4r43	A	24541	10	0.727
4r4b	H	24542	14	4.934
4r4e	B	24543	2	1.377
4r4k	B	24544	4	1.474
4r4l	C	24545	6	1.652
4r4n	B	24546	8	0.549
4r4n	L	24547	14	4.204
4r4u	A	24548	8	0.628
4r4x	A	24549	5	3.331
4r58	A	24550	4	1.381
4r5o	A	24551	4	1.061
4r5r	A	24552	2	0.207
4r5z	A	24553	8	1.053
4r60	B	24554	10	0.726
4r6i	A	24555	2	0.902
4r6j	A	24556	4	1.251
4r6k	A	24557	3	4.747
4r6l	A	24558	4	2.720
4r70	A	24559	2	0.700
4r71	A	24560	4	1.642
4r71	B	24561	6	1.338
4r71	F	24562	2	1.026
4r73	A	24563	8	4.276
4r7b	A	24564	5	1.878
4r7d	A	24565	18	1.522
4r7h	A	24566	7	1.599
4r7k	A	24567	4	0.357
4r7n	R	24568	18	1.397
4r7o	C	24569	7	0.484
4r7p	A	24570	12	1.220
4r7u	C	24571	4	0.208
4r7x	A	24572	3	3.582
4r7y	A	24573	2	0.398
4r7z	A	24574	16	0.002
4r80	A	24575	2	0.217
4r81	A	24576	4	0.421
4r83	A	24577	8	2.080
4r86	B	24578	2	0.828
4r88	B	24579	18	0.586
4r8d	A	24580	4	4.604
4r8e	A	24581	2	0.283
4r8l	B	24582	12	1.473
4r8o	A	24583	2	0.472
4r8p	K	24584	4	0.576
4r8p	L	24585	2	1.110
4r8z	A	24586	2	0.558
4r96	E	24587	4	4.532
4r96	H	24588	4	5.138
4r97	C	24589	3	2.060
4r99	D	24590	8	1.175
4r9f	A	24591	3	0.566
4r9k	C	24592	6	0.374
4r9m	A	24593	3	0.478
4r9o	C	24594	3	0.193
4r9x	A	24595	2	0.575
4r9z	B	24596	2	0.402
4ra0	C	24597	4	1.320
4ra9	A	24598	4	1.214
4ra9	B	24599	4	0.574
4rap	E	24600	24	0.859
4ras	A	24601	3	0.372
4rau	A	24602	8	0.861
4rau	B	24603	8	1.239
4rav	A	24604	2	0.645
4rav	B	24605	2	0.208
4rb3	C	24606	12	14.513
4rbn	A	24607	4	1.815
4rbo	A	24608	2	0.290
4rbr	A	24609	4	0.622
4rbv	B	24610	61	2.531
4rc1	B	24611	12	1.567
4rc5	B	24612	8	1.235
4rc9	A	24613	112	3.124
4rca	A	24614	7	6.722
4rcj	A	24615	5	1.057
4rck	A	24616	2	2.615
4rcm	A	24617	2	0.473
4rcn	B	24618	2	1.366
4rco	A	24619	2	0.429
4rct	A	24620	2	0.364
4rcw	A	24621	2	0.680
4rd8	B	24622	2	0.632
4rdb	A	24623	3	1.117
4rdl	A	24624	6	1.632
4rdm	A	24625	4	0.357
4rdn	A	24626	8	1.183
4rdq	G	24627	10	1.589
4rdr	A	24628	4	7.895
4rdu	D	24629	2	0.458
4rdz	B	24630	5	0.315
4re1	C	24631	2	0.570
4red	B	24632	2	1.444
4reh	A	24633	3	0.287
4rem	A	24634	5	0.409
4rer	A	24635	2	2.002
4rer	B	24636	2	8.597
4rev	A	24637	2	0.390
4rf5	A	24638	8	0.876
4rf7	B	24639	8	1.056
4rfb	A	24640	10	1.268
4rfe	D	24641	7	1.385
4rfl	A	24642	4	0.612
4rfn	H	24643	7	2.182
4rfn	M	24644	32	2.425
4rfp	A	24645	2	0.782
4rfs	A	24646	3	0.765
4rfs	B	24647	3	0.909
4rft	A	24648	60	0.537
4rfu	A	24649	3	0.521
4rfx	C	24650	5	4.445
4rg1	A	24651	2	1.042
4rg6	A	24652	6	1.060
4rg6	S	24653	2	0.293
4rgb	A	24654	2	0.068
4rgh	A	24655	2	0.336
4rgj	A	24656	2	0.594
4rgm	C	24657	2	0.329
4rgn	C	24658	5	1.553
4rgn	D	24659	2	0.040
4rgo	H	24660	3	0.886
4rgp	A	24661	2	0.641
4rgu	B	24662	14	2.267
4rgv	B	24663	6	0.843
4rgy	A	24664	2	0.513
4rh0	A	24665	8	0.961
4rh6	B	24666	3	0.431
4rha	A	24667	6	2.326
4rhb	B	24668	8	3.773
4rhb	C	24669	2	0.362
4rhe	B	24670	7	2.932
4rhh	C	24671	4	0.311
4rhi	A	24672	17	1.674
4rho	B	24673	2	0.129
4rhp	B	24674	2	0.888
4rhs	B	24675	30	0.810
4rhw	A	24676	11	2.230
4ri0	A	24677	3	0.840
4ri1	B	24678	3	0.541
4ri2	A	24679	4	0.558
4ri5	A	24680	12	1.116
4ri7	A	24681	4	0.431
4ric	B	24682	18	4.316
4rif	B	24683	10	2.889
4riq	C	24684	8	0.332
4ris	H	24685	5	6.275
4rji	C	24686	20	0.407
4rjv	A	24687	4	1.446
4rjw	A	24688	2	0.245
4rk0	D	24689	4	0.572
4rk1	D	24690	6	0.419
4rk2	B	24691	2	0.656
4rk7	A	24692	4	0.274
4rk9	A	24693	2	0.424
4rkc	A	24694	10	0.807
4rkf	B	24695	2	0.402
4rkh	D	24696	6	2.115
4rkk	A	24697	2	0.234
4rkn	A	24698	16	0.588
4rkq	A	24699	8	0.901
4rks	B	24700	6	1.249
4rku	L	24701	3	1.644
4rkx	A	24702	6	2.135
4rl3	A	24703	2	0.119
4rl4	A	24704	2	0.679
4rl5	B	24705	2	1.781
4rl6	A	24706	2	0.971
4rl8	C	24707	4	0.317
4rl9	A	24708	2	0.877
4rlb	A	24709	2	1.799
4rld	A	24710	8	0.663
4rlj	B	24711	6	0.715
4rlp	A	24712	3	1.526
4rlt	A	24713	4	0.472
4rlz	B	24714	4	0.731
4rm1	C	24715	18	1.156
4rm8	A	24716	3	0.836
4rmb	B	24717	2	3.450
4rmo	A	24718	8	0.262
4rn3	A	24719	2	2.086
4rnc	A	24720	3	0.564
4rnd	B	24721	4	3.685
4rnf	A	24722	2	3.066
4rng	C	24723	6	0.412
4rnj	A	24724	4	1.525
4rnl	B	24725	4	0.319
4rnr	A	24726	2	0.419
4rnr	B	24727	2	0.432
4rnu	C	24728	10	0.607
4rnx	A	24729	2	0.401
4rnz	A	24730	3	1.847
4ro1	B	24731	2	0.649
4ro3	A	24732	2	1.187
4roe	A	24733	5	1.687
4roj	A	24734	3	0.458
4ror	A	24735	4	1.338
4rou	A	24736	2	0.589
4row	A	24737	11	1.867
4rp5	A	24738	6	1.972
4rp9	A	24739	3	1.660
4rpa	A	24740	2	0.320
4rpb	A	24741	3	0.066
4rpc	A	24742	2	0.713
4rpd	B	24743	2	0.218
4rpf	A	24744	3	0.187
4rpj	A	24745	19	2.002
4rpm	A	24746	2	0.526
4rpn	A	24747	12	0.635
4rpt	A	24748	4	1.637
4rpv	A	24749	2	0.478
4rq8	A	24750	391	14.044
4rqb	A	24751	3	1.498
4rqm	A	24752	6	1.428
4rqo	B	24753	2	0.432
4rqq	H	24754	3	1.311
4rqq	L	24755	3	0.761
4rqu	A	24756	3	0.968
4rqv	A	24757	79	2.445
4rqx	A	24758	5	0.411
4rr3	G	24759	26	2.635
4rr9	A	24760	14	0.307
4rrf	E	24761	10	0.775
4rrq	B	24762	25	2.745
4rru	A	24763	3	1.969
4rs2	B	24764	2	2.815
4rs3	A	24765	2	0.107
4rs4	F	24766	12	0.821
4rs5	D	24767	5	0.782
4rs7	B	24768	4	0.380
4rs8	A	24769	2	0.556
4rsh	A	24770	3	0.308
4rsj	A	24771	4	2.697
4rsl	A	24772	2	0.372
4rsm	A	24773	4	0.354
4rsu	G	24774	18	2.671
4rsu	J	24775	7	2.083
4rsw	A	24776	2	0.266
4rt0	A	24777	10	1.807
4rt4	C	24778	4	0.303
4rt5	A	24779	2	0.242
4rt6	A	24780	2	2.606
4rta	B	24781	4	0.478
4rth	A	24782	2	0.570
4rti	A	24783	2	0.629
4rtl	A	24784	30	1.408
4rtz	A	24785	38	14.140
4ru0	A	24786	2	0.211
4ru1	A	24787	12	0.440
4ru4	B	24788	6	0.275
4ru5	C	24789	3	0.272
4rub	A	24790	9	3.723
4rud	A	24791	2	0.623
4rug	A	24792	4	0.657
4ruh	A	24793	2	0.380
4ruj	A	24794	34	0.762
4run	B	24795	2	1.873
4ruq	B	24796	8	0.427
4rv0	B	24797	4	0.990
4rv0	G	24798	4	0.256
4rv1	D	24799	6	0.907
4rv4	B	24800	4	0.810
4rv9	A	24801	5	0.779
4rvp	D	24802	6	0.408
4rvr	A	24803	60	0.938
4rvs	A	24804	6	2.721
4rvx	A	24805	28	0.840
4rvy	Z	24806	81	1.292
4rw0	A	24807	2	0.311
4rw3	A	24808	3	0.194
4rwg	B	24809	10	5.398
4rwk	A	24810	114	5.321
4rwn	A	24811	7	4.022
4rwr	B	24812	2	0.334
4rwt	D	24813	4	5.485
4rww	A	24814	6	1.914
4rwy	H	24815	3	1.380
4rx1	A	24816	4	1.405
4rx4	D	24817	3	1.013
4rx6	B	24818	4	1.104
4rxf	A	24819	60	0.649
4rxh	B	24820	2	0.298
4rxi	A	24821	2	0.848
4rxm	A	24822	2	0.425
4rxp	B	24823	158	2.628
4rxv	A	24824	9	1.447
4ry0	A	24825	2	0.116
4ry1	A	24826	2	0.120
4ry2	A	24827	4	3.243
4ry8	B	24828	4	0.322
4ry9	A	24829	2	0.028
4ryb	A	24830	2	0.260
4rye	A	24831	5	0.525
4ryf	A	24832	49	2.492
4rym	A	24833	9	0.858
4rz0	A	24834	2	0.897
4rz2	A	24835	4	2.591
4rz9	A	24836	2	0.957
4rzb	A	24837	12	0.315
4rzc	A	24838	4	0.165
4rzc	D	24839	4	0.431
4rzh	A	24840	2	0.156
4rzi	B	24841	3	0.342
4rzk	A	24842	2	1.199
4rzl	A	24843	2	0.564
4rzm	B	24844	3	0.863
4rzp	A	24845	2	0.429
4s01	A	24846	16	0.204
4s05	A	24847	6	19.221
4s0n	D	24848	7	1.261
4s0r	D	24849	62	1.824
4s0t	D	24850	4	0.785
4s11	A	24851	4	0.684
4s12	A	24852	3	2.546
4s17	A	24853	6	0.304
4s1a	A	24854	2	0.268
4s1b	D	24855	4	0.758
4s1d	H	24856	4	2.391
4s1h	A	24857	6	0.872
4s1r	H	24858	2	3.284
4s1v	B	24859	4	1.279
4s1w	B	24860	2	0.786
4s1z	F	24861	5	0.933
4s28	A	24862	7	1.042
4s2a	A	24863	7	1.065
4s2f	A	24864	50	0.967
4s2s	H	24865	2	0.408
4s2t	P	24866	4	0.345
4s37	H	24867	18	0.549
4s3h	C	24868	4	0.879
4s3i	A	24869	13	1.392
4s3j	B	24870	3	0.754
4s3l	A	24871	2	0.240
4s3o	B	24872	3	1.250
4s3o	C	24873	2	0.409
4s3p	A	24874	6	1.608
4sbv	C	24875	3	0.922
4sga	E	24876	5	0.108
4sli	A	24877	5	0.278
4thi	A	24878	4	0.522
4tjv	A	24879	2	3.452
4tkk	A	24880	7	2.201
4tkr	B	24881	2	0.195
4tky	D	24882	380	2.278
4tkz	A	24883	6	0.461
4tla	E	24884	57	2.047
4tlg	A	24885	2	1.193
4tll	D	24886	4	3.503
4tlm	A	24887	4	2.920
4tlq	B	24888	4	0.434
4tlv	A	24889	7	1.478
4tlz	A	24890	24	0.644
4tm5	A	24891	3	1.622
4tm6	C	24892	24	1.289
4tm8	A	24893	3	0.632
4tma	B	24894	5	3.015
4tma	J	24895	4	1.031
4tmc	A	24896	8	2.747
4tmx	B	24897	12	1.127
4tn0	A	24898	3	0.259
4tn3	B	24899	2	18.888
4tn5	A	24900	2	0.525
4tnd	A	24901	3	2.882
4tni	H	24902	81	4.850
4tni	V	24903	24	1.115
4tnn	A	24904	7	1.352
4tno	A	24905	2	0.596
4tns	B	24906	2	0.452
4tnt	A	24907	2	0.617
4tnv	G	24908	40	2.909
4tnw	A	24909	40	2.424
4to8	A	24910	2	0.140
4tof	A	24911	436	0.616
4toq	A	24912	4	0.556
4toy	L	24913	26	1.949
4toz	A	24914	3	6.537
4tpl	B	24915	10	1.799
4tpr	H	24916	2	1.773
4tps	A	24917	2	0.684
4tps	D	24918	2	0.479
4tpt	A	24919	4	4.702
4tpv	A	24920	2	0.412
4tq0	B	24921	7	0.997
4tq4	D	24922	11	1.031
4tqj	A	24923	5	0.537
4tql	B	24924	2	0.553
4tqo	B	24925	8	0.201
4tqo	M	24926	8	0.430
4tqt	D	24927	6	0.147
4tqv	C	24928	14	1.203
4tr1	B	24929	4	1.496
4tr2	B	24930	2	0.255
4tr3	A	24931	2	0.204
4tr5	A	24932	3	1.408
4tr6	A	24933	2	0.877
4tr8	A	24934	22	1.234
4trc	A	24935	8	0.851
4trg	A	24936	5	10.620
4trk	A	24937	2	2.987
4trq	A	24938	4	0.826
4trq	B	24939	2	0.649
4trq	C	24940	2	2.733
4trr	B	24941	8	0.793
4trt	A	24942	2	0.369
4ts4	A	24943	7	1.082
4tsd	B	24944	2	0.566
4tse	A	24945	2	0.186
4tsm	B	24946	4	9.546
4tsn	A	24947	67	15.021
4tt0	B	24948	4	3.815
4tt9	B	24949	4	1.859
4ttc	A	24950	14	0.788
4ttd	H	24951	5	1.437
4ttp	A	24952	3	1.426
4ttv	A	24953	10	1.964
4tuf	A	24954	4	0.360
4tug	A	24955	13	1.230
4tum	A	24956	5	0.141
4tuo	C	24957	7	1.809
4tuw	A	24958	2	0.827
4tux	A	24959	3	1.010
4tv4	A	24960	3	0.725
4tv5	A	24961	2	1.171
4tvb	A	24962	16	0.565
4tvi	A	24963	2	0.353
4tvj	A	24964	11	1.959
4tvo	A	24965	4	0.950
4tvp	D	24966	26	2.439
4tvs	a	24967	2	0.251
4tvs	A	24968	2	1.098
4tvv	B	24969	4	0.492
4tvw	A	24970	15	13.372
4tw1	D	24971	12	15.451
4tw5	A	24972	4	0.710
4twa	A	24973	13	4.825
4twb	A	24974	6	0.090
4twe	A	24975	2	0.119
4twg	C	24976	6	1.064
4twk	A	24977	2	2.595
4twm	A	24978	4	0.548
4twz	A	24979	8	1.036
4tx1	A	24980	3	0.258
4tx3	A	24981	2	1.020
4tx3	B	24982	2	0.924
4tx4	A	24983	2	1.768
4tx5	A	24984	7	2.999
4tx9	A	24985	2	0.772
4txe	A	24986	5	0.460
4txi	A	24987	2	1.342
4txj	B	24988	18	0.597
4txo	D	24989	7	1.619
4txo	E	24990	8	0.809
4txt	A	24991	5	0.395
4txv	B	24992	2	1.651
4tyd	B	24993	59	0.983
4tyh	A	24994	5	1.643
4tyz	A	24995	2	0.743
4tza	A	24996	9	0.578
4tzg	B	24997	20	0.694
4tzh	A	24998	2	0.309
4tzi	A	24999	2	0.876
4tzm	A	25000	8	0.798
4tzp	A	25001	12	1.032
4tzq	C	25002	6	0.509
4u02	A	25003	5	0.769
4u03	A	25004	14	1.476
4u08	A	25005	2	0.552
4u09	B	25006	2	1.089
4u0p	B	25007	2	0.656
4u0q	B	25008	2	3.423
4u0r	B	25009	2	0.292
4u0v	A	25010	16	17.111
4u0y	A	25011	4	0.522
4u10	A	25012	2	0.942
4u13	A	25013	2	0.100
4u14	A	25014	5	1.469
4u18	A	25015	12	0.761
4u1d	A	25016	3	1.409
4u1e	B	25017	3	1.135
4u1f	B	25018	2	0.236
